gene_id	gene_symbol	category	description	RFP3D11	RFP3D39	RFP3D47	RFPNG14	RFPNG35	RFPNG45	RFPRPM4	RFPRPM41	RFPRPM6
MMAR_0438	mmp_438	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0438	9.4763	9.6819	9.5694	9.3275	9.3818	9.6124	9.3536	9.1375	9.3086
MMAR_0439	mmp_439	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0439	9.1546	8.8677	9.1189	9.3368	9.3206	9.3903	8.9374	9.1768	8.9466
MMAR_0440	mmp_440	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0440	10.0013	9.8533	10.141	10.3961	10.6329	10.5839	10.7748	10.7153	10.5192
MMAR_0441	mmp_441	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0441	10.2141	10.0215	9.9954	10.4099	10.4674	10.2396	10.1848	10.1975	10.2507
MMAR_0442	mmp_442	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0442	10.3934	10.2947	10.3974	9.8398	9.8028	9.6979	10.3559	10.2527	10.3356
MMAR_0443	mmp_443	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0443	10.0146	9.8251	9.9377	10.2999	10.4382	10.1175	9.733	9.8179	9.8782
MMAR_0444	mmp_444	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0444	8.8215	8.9058	8.8864	8.8267	8.7791	8.597	8.9881	9.0249	9.0759
MMAR_0445	mmp_445	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0445	10.6671	10.6497	10.5664	10.5826	10.4746	10.545	10.2559	10.1132	10.0709
MMAR_0446	mmp_446	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0446	11.1272	11.1289	11.1299	11.4188	11.1306	11.2106	11.0979	11.024	10.8637
MMAR_0447	mmp_447	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0447	11.3389	11.3144	11.2822	11.9887	12.051	12.1069	10.961	10.8216	11.2066
MMAR_0448	mmp_448	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0448	9.9112	9.7076	9.7263	10.3318	10.5848	10.4028	9.98	10.0717	10.1506
MMAR_0449	mmp_449	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0449	9.2519	9.2494	9.469	8.5118	8.5995	8.7234	9.6249	9.5968	9.5516
MMAR_0450	mmp_450	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0450	8.9117	9.0205	9.1898	9.2388	9.2678	9.2984	9.0063	8.8559	8.651
MMAR_0451	mmp_451	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0451	10.7283	10.5042	10.6738	10.5345	10.4055	10.3524	11.0611	10.9003	10.8151
MMAR_0452	mmp_452	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0452	11.4219	11.7344	11.5865	11.8007	11.8612	11.7564	11.7233	11.5737	11.6231
MMAR_0453	mmp_453	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0453	12.0432	11.8599	11.9539	11.0712	11.1224	11.2639	12.1944	12.0592	11.8428
MMAR_0454	mmp_454	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0454	10.3768	10.4119	10.2677	10.4712	10.4559	10.4606	10.4153	10.2907	10.4116
MMAR_0455	mmp_455	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0455	9.6737	9.5227	9.397	9.2408	9.3437	9.3257	9.2749	9.508	9.5457
MMAR_0456	mmp_456	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0456	11.0487	11.0847	10.8925	11.2636	10.9721	11.1219	10.7457	10.8126	10.6355
MMAR_0457	mmp_457	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0457	8.9705	9.0749	9.0197	9.0901	9.1184	9.0124	9.3978	9.4244	9.6343
MMAR_0458	mmp_458	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0458	10.2163	10.3105	10.3772	9.9523	9.9093	10.0455	10.2138	10.1192	10.1232
MMAR_0459	mmp_459	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0459	9.064	9.1787	9.0466	9.4257	9.4645	9.3306	9.0993	9.1418	8.8147
MMAR_0460	mmp_460	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0460	11.6764	11.809	11.6363	11.1036	11.3869	11.3692	11.5891	11.3917	11.4185
MMAR_0461	mmp_461	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0461	12.8132	12.7661	12.931	12.3936	12.4713	12.0981	12.5085	12.5367	12.3206
MMAR_0462	mmp_462	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0462	11.3794	11.4688	11.4294	11.3971	11.4865	11.5051	11.6591	11.5869	11.868
MMAR_0463	mmp_463	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0463	8.8181	8.6761	8.7276	9.4797	9.3413	9.6258	8.9616	9.2115	9.1917
MMAR_0464	mmp_464	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0464	9.7025	9.5684	9.7528	10.0815	10.2506	9.96	9.576	9.5473	9.4066
MMAR_0465	mmp_465	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0465	8.5694	8.5725	8.6587	8.349	8.7089	8.672	8.8365	8.7569	8.9526
MMAR_0466	mmp_466	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0466	10.113	9.8735	9.8357	11.2992	11.201	11.1005	9.385	9.457	9.5442
MMAR_0467	mmp_467	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0467	9.8459	9.7718	9.8438	10.2943	10.1207	10.0999	9.8917	10.0634	10.0825
MMAR_0468	mmp_468	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0468	9.8825	10.0136	10.1163	10.3264	10.1154	10.2034	9.6794	9.9408	9.797
MMAR_0469	mmp_469	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0469	8.8637	8.9054	8.7765	9.4555	9.2853	9.227	8.8721	8.7692	8.9011
MMAR_0470	mmp_470	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0470	10.3731	10.2925	10.2185	10.7962	10.6227	10.5108	10.3014	10.3796	10.1593
MMAR_0471	mmp_471	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0471	12.6833	12.6778	12.5332	12.5685	12.4249	12.4776	12.9737	12.9595	12.9516
MMAR_0472	mmp_472	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0472	10.2698	10.2985	10.0594	10.4672	10.3019	10.4455	9.8996	9.8456	9.9701
MMAR_0473	mmp_473	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0473	9.8731	10.1238	9.8791	9.7264	9.8691	9.7597	9.8459	9.9513	9.6503
MMAR_0474	mmp_474	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0474	9.8166	10.0816	10.0364	9.9685	9.9014	10.1775	9.6318	9.4071	9.5555
MMAR_0475	mmp_475	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0475	9.9495	10.0809	9.9878	9.9629	9.9651	10.1177	9.7636	9.938	10.0045
MMAR_0476	mmp_476	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0476	11.9997	12.0881	11.9982	12.525	12.5286	12.5219	11.7972	11.7004	11.6155
MMAR_0477	mmp_477	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0477	9.5605	9.7897	9.8648	9.3109	9.506	9.302	9.6704	9.7547	9.6906
MMAR_0478	mmp_478	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0478	9.5002	9.2606	9.7814	9.0678	9.244	9.1302	9.519	9.5512	9.563
MMAR_0479	mmp_479	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0479	11.5451	11.4273	11.5395	11.9509	12.1569	12.1543	11.2957	11.1193	11.0711
MMAR_0480	mmp_480	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0480	12.2975	12.3928	12.2325	12.0705	11.9403	12.1118	12.0333	12.0479	12.207
MMAR_0481	mmp_481	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0481	9.9854	9.8351	9.9689	10.1276	10.2226	10.3433	9.7517	9.9618	10.1138
MMAR_0482	mmp_482	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0482	11.316	11.2353	11.1907	11.4021	11.2929	11.4975	10.9484	11.0714	11.1056
MMAR_0483	mmp_483	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0483	10.6824	10.7793	10.5884	10.719	10.6671	10.7042	10.2506	10.5421	10.7083
MMAR_0484	mmp_484	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0484	8.506	8.5224	8.3381	9.2245	9.4066	9.318	8.3536	8.4954	8.2844
MMAR_0485	mmp_485	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0485	10.0525	9.8898	9.9505	10.1259	9.9025	10.2283	10.1112	10.2336	10.1904
MMAR_0486	mmp_486	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0486	8.8058	8.8266	8.8421	9.2595	9.2275	9.1116	8.4158	8.2955	8.3055
MMAR_0487	mmp_487	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0487	9.136	9.0676	8.9719	8.7207	8.5563	8.7127	8.6563	8.5739	8.6865
MMAR_0488	mmp_488	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0488	10.8127	10.4208	10.63	10.7996	10.8833	10.9687	10.821	10.6559	10.8472
MMAR_0489	mmp_489	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0489	10.0405	10.2638	9.9779	10.4365	10.0891	10.0495	9.4028	9.53	9.5597
MMAR_0490	mmp_490	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0490	9.0171	8.8484	8.8407	8.9493	8.8124	9.0442	8.8333	8.7301	8.8232
MMAR_0491	mmp_491	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0491	12.5898	12.5966	12.3748	12.1957	12.0676	12.4573	13.0224	12.7439	12.582
MMAR_0492	mmp_492	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0492	12.939	12.8395	12.9973	11.7506	11.7404	11.8214	12.5066	12.4985	12.3549
MMAR_0493	mmp_493	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0493	9.6459	9.7321	9.7923	9.8202	9.6791	9.828	9.1968	9.2357	9.353
MMAR_0494	mmp_494	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0494	10.4397	10.2602	10.4746	9.7843	9.8969	9.9796	10.4689	10.3234	10.5211
MMAR_0495	mmp_495	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0495	8.7657	8.6659	8.964	8.5653	8.7095	8.4594	8.4156	8.7658	8.5746
MMAR_0496	mmp_496	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0496	10.1968	10.4319	10.2226	10.6791	10.6666	10.7408	9.7287	9.832	9.7856
MMAR_0497	mmp_497	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0497	12.402	12.2493	12.4397	11.9351	11.746	11.7364	12.2023	12.5415	12.3963
MMAR_0498	mmp_498	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0498	8.5171	8.4355	8.7536	8.5465	8.6197	8.502	8.6544	8.7035	8.6352
MMAR_0499	mmp_499	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0499	10.6747	10.8121	10.8934	10.3691	10.4954	10.5519	11.0343	10.8736	11.0888
MMAR_0500	mmp_500	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0500	9.7945	9.7411	9.8517	10.3096	10.4031	10.4356	9.7115	9.7595	9.7608
MMAR_0501	mmp_501	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0501	9.5284	9.5698	9.3992	9.5082	9.603	9.7072	9.8797	9.6862	9.6058
MMAR_0502	mmp_502	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0502	11.0566	10.8043	11.1562	10.5587	10.518	11.0092	10.9143	10.4667	10.9844
MMAR_0503	mmp_503	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0503	9.584	9.5193	9.5107	9.7509	9.6599	9.5391	10.1703	10.3155	10.1806
MMAR_0504	mmp_504	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0504	9.5243	9.6565	9.5973	9.4722	9.3096	9.4033	9.7211	9.8197	9.7795
MMAR_0505	mmp_505	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0505	9.0882	9.3071	9.2636	9.2363	9.2153	9.0077	9.267	9.2658	9.3428
MMAR_0506	mmp_506	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0506	10.1418	10.0628	10.1182	9.3465	9.638	9.648	10.0394	9.9624	9.9722
MMAR_0507	mmp_507	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0507	11.3848	11.4052	11.4584	11.013	10.9113	11.216	11.2689	11.2363	11.3246
MMAR_0508	mmp_508	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0508	9.8498	9.8818	9.8813	9.6384	9.5679	9.6731	10.2519	10.304	10.2524
MMAR_0509	mmp_509	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0509	9.0266	9.0663	9.2873	9.4403	9.5016	9.1952	9.3634	9.369	9.6373
MMAR_0510	mmp_510	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0510	10.0001	10.0433	10.1495	10.4452	10.4134	10.5093	9.9655	9.9326	10.0252
MMAR_0511	mmp_511	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0511	11.0445	11.1748	11.0288	10.921	11.0587	11.2636	11.6288	11.5709	11.2527
MMAR_0512	mmp_512	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0512	11.7448	11.5318	11.857	11.5283	11.4506	11.4779	11.9621	11.8491	11.8707
MMAR_0513	mmp_513	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0513	10.5718	10.5526	10.3621	10.8356	10.9251	10.7483	10.6357	10.6843	10.7854
MMAR_0514	mmp_514	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0514	9.3398	9.363	9.2934	10.0276	9.8478	9.7892	9.4489	9.4728	9.273
MMAR_0515	mmp_515	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0515	10.5359	10.5793	10.4754	10.1406	10.1768	10.1849	10.4724	10.5434	10.3946
MMAR_0516	mmp_516	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0516	11.8841	12.0493	11.9147	11.4333	11.3571	11.5844	12.2284	11.8648	11.931
MMAR_0517	mmp_517	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0517	8.6256	8.6169	8.6056	8.7697	8.6236	8.5843	8.9484	8.8848	8.9847
MMAR_0518	mmp_518	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0518	11.3703	11.0667	11.2773	11.3862	11.3979	11.5207	10.5483	10.9473	10.7921
MMAR_0519	mmp_519	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0519	10.4842	10.4141	10.5649	9.9757	10.0292	10.2338	10.423	10.3326	10.9886
MMAR_0520	mmp_520	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0520	11.2087	11.3005	11.2381	12.1945	12.2414	12.0484	11.2045	11.1959	11.3602
MMAR_0521	mmp_521	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0521	10.8461	10.7442	10.9163	10.9457	10.9537	11.036	11.2195	11.0896	11.3952
MMAR_0522	mmp_522	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0522	11.8066	11.9242	11.483	12.0534	11.9374	12.1094	11.6577	11.5687	11.5538
MMAR_0523	mmp_523	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0523	10.2169	10.0427	10.0747	10.5263	10.4314	10.558	9.8227	10.084	9.9224
MMAR_0524	mmp_524	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0524	9.1914	9.1086	9.486	9.545	9.5568	9.5887	9.0487	9.048	8.8781
MMAR_0525	mmp_525	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0525	9.4825	9.2625	9.4698	9.6782	9.6628	9.7039	9.0734	9.0265	8.8663
MMAR_0526	mmp_526	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0526	9.9647	9.7454	9.7498	10.2405	10.3859	10.3962	9.3483	9.3912	9.4979
MMAR_0527	mmp_527	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0527	9.184	9.1636	9.4537	9.5494	9.2633	9.4213	9.1435	8.8148	9.1198
MMAR_0528	mmp_528	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0528	8.2509	8.2485	8.2997	8.6045	8.7427	8.726	8.1763	8.3144	8.5286
MMAR_0529	mmp_529	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0529	12.6755	12.473	12.4581	12.2277	12.5931	12.4974	12.4591	12.1785	12.2662
MMAR_0530	mmp_530	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0530	10.7274	10.5818	10.5455	10.6174	10.8037	10.8913	11.1532	11.0846	11.2533
MMAR_0531	mmp_531	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0531	10.2721	10.4608	10.491	10.2058	10.1913	10.4488	10.5709	10.6722	10.6242
MMAR_0532	mmp_532	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0532	8.2491	8.2874	8.4808	9.2272	9.4499	9.5373	8.4769	8.4878	8.2826
MMAR_0533	mmp_533	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0533	11.0103	11.1829	11.0293	11.725	11.8639	11.6906	10.9592	10.9943	11.0309
MMAR_0534	mmp_534	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0534	8.9813	9.3485	9.2143	9.003	8.996	8.927	8.9257	9.1572	9.0667
MMAR_0535	mmp_535	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0535	10.1688	10.2279	10.3654	10.1608	9.8196	10.1389	10.0355	10.0197	9.9596
MMAR_0536	mmp_536	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0536	11.4481	11.3812	11.4636	11.5353	11.3864	11.2377	11.1545	11.0445	11.0306
MMAR_0537	mmp_537	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0537	8.5646	8.6293	8.7163	8.6346	8.7619	8.7783	8.6095	8.7117	9.0143
MMAR_0538	mmp_538	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0538	12.276	12.2066	12.2101	11.7909	12.0408	11.8016	12.1446	12.267	12.0592
MMAR_0539	mmp_539	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0539	11.1506	11.1005	11.2554	10.513	10.6214	10.5573	11.1368	10.9478	11.2935
MMAR_0540	mmp_540	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0540	10.051	10.0086	10.0925	10.2824	10.5814	10.1615	9.5433	9.4688	9.3949
MMAR_0541	mmp_541	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0541	11.5985	11.5019	11.5725	11.2096	10.9382	10.8201	11.5438	11.4385	11.3701
MMAR_0542	mmp_542	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0542	11.8206	11.8864	12.1129	12.2576	12.4496	12.2132	12.4598	12.1401	12.0198
MMAR_0543	mmp_543	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0543	9.4265	9.8164	9.4294	9.241	9.4192	9.3952	9.8401	9.723	9.7417
MMAR_0544	mmp_544	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0544	10.0501	9.9768	10.0333	10.456	10.3365	10.3785	10.2622	10.2017	10.0323
MMAR_0545	mmp_545	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0545	8.5272	8.5027	8.2331	8.7194	8.498	8.5473	7.9477	8.0062	8.0957
MMAR_0546	mmp_546	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0546	12.1263	12.1866	12.0851	11.8366	11.788	11.7411	11.7565	11.5764	11.6442
MMAR_0547	mmp_547	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0547	11.7228	11.6912	11.7007	11.6196	11.7301	11.593	11.9065	12.0486	11.9807
MMAR_0548	mmp_548	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0548	11.5944	11.7284	11.5319	10.9844	11.1294	11.075	11.8668	11.8918	11.6602
MMAR_0549	mmp_549	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0549	11.4328	11.5581	11.6007	12.2835	12.3239	12.208	11.3497	11.4531	11.3319
MMAR_0550	mmp_550	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0550	11.9547	11.7459	11.647	11.7496	11.7956	11.771	11.8666	11.7277	11.7701
